村里,當選人,落選人,偏藍比率,藍得票數,綠得票數,COUNTY_ID,TOWN_ID,VILLAGE_ID,OBJECT_ID
嘉義縣鹿草鄉下麻村,翁重鈞,張花冠,0.56421052631579,268,207,10010,10010110,015,7592
嘉義縣水上鄉水上村,張花冠,翁重鈞,0.49779541446208,1129,1139,10010,10010120,001,7607
嘉義縣水上鄉水頭村,張花冠,翁重鈞,0.47983142685129,797,864,10010,10010120,002,7415
嘉義縣水上鄉粗溪村,張花冠,翁重鈞,0.47459252157239,495,548,10010,10010120,006,7429
嘉義縣水上鄉下寮村,張花冠,翁重鈞,0.47993579454254,598,648,10010,10010120,007,7565
嘉義縣水上鄉三和村,翁重鈞,張花冠,0.52513464991023,585,529,10010,10010120,008,7519
嘉義縣水上鄉回歸村,張花冠,翁重鈞,0.49324324324324,146,150,10010,10010120,009,3118
嘉義縣水上鄉大堀村,張花冠,翁重鈞,0.40897325280414,474,685,10010,10010120,003,7536
嘉義縣水上鄉大崙村,張花冠,翁重鈞,0.43696369636964,662,853,10010,10010120,004,7537
嘉義縣水上鄉塗溝村,張花冠,翁重鈞,0.40615384615385,264,386,10010,10010120,005,1667
嘉義縣水上鄉龍德村,張花冠,翁重鈞,0.3921130952381,527,817,10010,10010120,013,7474
嘉義縣水上鄉溪洲村,張花冠,翁重鈞,0.43316831683168,350,458,10010,10010120,014,7428
嘉義縣水上鄉三鎮村,翁重鈞,張花冠,0.59645232815965,269,182,10010,10010120,010,7564
嘉義縣水上鄉靖和村,翁重鈞,張花冠,0.59002770083102,213,148,10010,10010120,011,7431
嘉義縣水上鄉南和村,張花冠,翁重鈞,0.42134213421342,383,526,10010,10010120,012,7568
嘉義縣水上鄉柳新村,翁重鈞,張花冠,0.58241758241758,636,456,10010,10010120,017,7534
嘉義縣水上鄉柳林村,張花冠,翁重鈞,0.41348497156783,509,722,10010,10010120,015,7535
嘉義縣水上鄉柳鄉村,張花冠,翁重鈞,0.36305732484076,456,800,10010,10010120,016,7608
嘉義縣水上鄉內溪村,張花冠,翁重鈞,0.42496679946879,320,433,10010,10010120,025,7567
嘉義縣水上鄉寬士村,張花冠,翁重鈞,0.43483984203598,991,1288,10010,10010120,018,7532
嘉義縣水上鄉民生村,張花冠,翁重鈞,0.46182396606575,871,1015,10010,10010120,019,7606
嘉義縣水上鄉義興村,張花冠,翁重鈞,0.44821731748727,264,325,10010,10010120,026,7430
嘉義縣水上鄉中庄村,張花冠,翁重鈞,0.49059689288635,600,623,10010,10010120,021,7566
嘉義縣水上鄉忠和村,張花冠,翁重鈞,0.49513776337115,611,623,10010,10010120,020,7533
嘉義縣水上鄉南鄉村,張花冠,翁重鈞,0.40771812080537,243,353,10010,10010120,022,7569
嘉義縣水上鄉三界村,張花冠,翁重鈞,0.40185471406492,260,387,10010,10010120,023,7520
嘉義縣水上鄉國姓村,張花冠,翁重鈞,0.38850574712644,338,532,10010,10010120,024,1666
嘉義縣民雄鄉東榮村,張花冠,翁重鈞,0.43793103448276,635,815,10010,10010050,001,7706
嘉義縣民雄鄉中樂村,張花冠,翁重鈞,0.43086003372681,511,675,10010,10010050,002,7696
嘉義縣民雄鄉西安村,張花冠,翁重鈞,0.35908440629471,753,1344,10010,10010050,003,7418
嘉義縣民雄鄉寮頂村,張花冠,翁重鈞,0.31086387434555,475,1053,10010,10010050,004,7784
嘉義縣民雄鄉福權村,張花冠,翁重鈞,0.28276481149013,315,799,10010,10010050,005,7726
嘉義縣民雄鄉東湖村,張花冠,翁重鈞,0.43830431491294,579,742,10010,10010050,006,7707
嘉義縣民雄鄉頂崙村,張花冠,翁重鈞,0.34329896907216,333,637,10010,10010050,007,7651
嘉義縣民雄鄉菁埔村,張花冠,翁重鈞,0.25833333333333,310,890,10010,10010050,008,7417
嘉義縣民雄鄉中和村,張花冠,翁重鈞,0.40521739130435,233,342,10010,10010050,009,7661
嘉義縣民雄鄉平和村,張花冠,翁重鈞,0.38447971781305,218,349,10010,10010050,010,7786
嘉義縣民雄鄉西昌村,張花冠,翁重鈞,0.3623417721519,229,403,10010,10010050,011,7419
嘉義縣民雄鄉豊收村,張花冠,翁重鈞,0.40215053763441,561,834,10010,10010050,012,7420
嘉義縣民雄鄉三興村,張花冠,翁重鈞,0.33669064748201,234,461,10010,10010050,013,7775
嘉義縣民雄鄉東興村,張花冠,翁重鈞,0.39401496259352,158,243,10010,10010050,014,7708
嘉義縣民雄鄉鎮北村,張花冠,翁重鈞,0.36050156739812,230,408,10010,10010050,015,7632
嘉義縣民雄鄉北斗村,張花冠,翁重鈞,0.38040446304045,1091,1777,10010,10010050,022,7697
嘉義縣民雄鄉雙福村,張花冠,翁重鈞,0.40713224368499,548,798,10010,10010050,023,7518
嘉義縣民雄鄉福樂村,張花冠,翁重鈞,0.41246476667711,1317,1876,10010,10010050,028,7725
嘉義縣民雄鄉大崎村,張花冠,翁重鈞,0.47234873129473,726,811,10010,10010050,024,7698
嘉義縣民雄鄉秀林村,張花冠,翁重鈞,0.35242290748899,560,1029,10010,10010050,025,7728
嘉義縣民雄鄉松山村,張花冠,翁重鈞,0.39656729900632,439,668,10010,10010050,026,7709
嘉義縣民雄鄉興中村,張花冠,翁重鈞,0.45978878960195,566,665,10010,10010050,016,7735
嘉義縣民雄鄉興南村,張花冠,翁重鈞,0.42950391644909,658,874,10010,10010050,017,7416
嘉義縣民雄鄉金興村,張花冠,翁重鈞,0.42313787638669,801,1092,10010,10010050,027,7631
嘉義縣民雄鄉福興村,張花冠,翁重鈞,0.42599843382929,544,733,10010,10010050,018,7727
嘉義縣民雄鄉文隆村,張花冠,翁重鈞,0.42540322580645,633,855,10010,10010050,019,7699
嘉義縣民雄鄉山中村,張花冠,翁重鈞,0.42603102534998,1126,1517,10010,10010050,020,7785
嘉義縣民雄鄉中央村,張花冠,翁重鈞,0.28740581270183,267,662,10010,10010050,021,7787
嘉義縣新港鄉宮前村,張花冠,翁重鈞,0.41571428571429,582,818,10010,10010070,001,7508
嘉義縣新港鄉宮後村,張花冠,翁重鈞,0.30131826741996,320,742,10010,10010070,002,7509
嘉義縣新港鄉大興村,張花冠,翁重鈞,0.32827324478178,346,708,10010,10010070,003,7410
嘉義縣新港鄉福德村,張花冠,翁重鈞,0.40275229357798,439,651,10010,10010070,004,7557
嘉義縣新港鄉古民村,張花冠,翁重鈞,0.25280898876404,225,665,10010,10010070,005,7655
嘉義縣新港鄉中庄村,張花冠,翁重鈞,0.26730937773883,305,836,10010,10010070,006,7603
嘉義縣新港鄉大潭村,張花冠,翁重鈞,0.21926053310404,255,908,10010,10010070,007,7657
嘉義縣新港鄉西庄村,張花冠,翁重鈞,0.39913544668588,277,417,10010,10010070,008,7559
嘉義縣新港鄉月眉村,張花冠,翁重鈞,0.26142742582197,326,921,10010,10010070,013,7511
嘉義縣新港鄉月潭村,張花冠,翁重鈞,0.29136029411765,317,771,10010,10010070,014,7510
嘉義縣新港鄉溪北村,張花冠,翁重鈞,0.3349012229539,356,707,10010,10010070,015,7555
嘉義縣新港鄉菜公村,張花冠,翁重鈞,0.37369207772795,250,419,10010,10010070,018,7558
嘉義縣新港鄉中洋村,張花冠,翁重鈞,0.36206896551724,273,481,10010,10010070,017,7604
嘉義縣新港鄉三間村,張花冠,翁重鈞,0.4090338770389,326,471,10010,10010070,016,7602
嘉義縣新港鄉安和村,張花冠,翁重鈞,0.35792349726776,262,470,10010,10010070,019,7411
嘉義縣新港鄉潭大村,張花冠,翁重鈞,0.29493087557604,256,612,10010,10010070,020,7556
嘉義縣新港鄉南港村,張花冠,翁重鈞,0.36150845253576,278,491,10010,10010070,021,7654
嘉義縣新港鄉板頭村,張花冠,翁重鈞,0.3080684596577,126,283,10010,10010070,022,7553
嘉義縣新港鄉共和村,張花冠,翁重鈞,0.3344262295082,204,406,10010,10010070,023,7605
嘉義縣新港鄉埤子村,張花冠,翁重鈞,0.26941747572816,111,301,10010,10010070,009,7656
嘉義縣新港鄉南崙村,張花冠,翁重鈞,0.15331491712707,111,613,10010,10010070,010,7653
嘉義縣新港鄉北崙村,張花冠,翁重鈞,0.27341772151899,108,287,10010,10010070,011,7652
嘉義縣新港鄉海瀛村,張花冠,翁重鈞,0.47027027027027,174,196,10010,10010070,012,7554
嘉義縣大林鎮東林里,張花冠,翁重鈞,0.43582887700535,163,211,10010,10010040,001,7635
嘉義縣大林鎮西林里,張花冠,翁重鈞,0.4207811348563,571,786,10010,10010040,002,7445
嘉義縣大林鎮吉林里,張花冠,翁重鈞,0.47455295735901,345,382,10010,10010040,003,7718
嘉義縣大林鎮平林里,張花冠,翁重鈞,0.45175319380266,1662,2017,10010,10010040,004,7664
嘉義縣大林鎮明華里,張花冠,翁重鈞,0.28446115288221,227,571,10010,10010040,005,7634
嘉義縣大林鎮明和里,張花冠,翁重鈞,0.38143382352941,415,673,10010,10010040,006,7633
嘉義縣大林鎮排路里,張花冠,翁重鈞,0.23613963039014,115,372,10010,10010040,007,7665
嘉義縣大林鎮西結里,張花冠,翁重鈞,0.255859375,131,381,10010,10010040,008,7446
嘉義縣大林鎮湖北里,張花冠,翁重鈞,0.43339587242026,231,302,10010,10010040,009,7636
嘉義縣大林鎮大糖里,翁重鈞,張花冠,0.64625850340136,95,52,10010,10010040,010,7662
嘉義縣大林鎮大美里,張花冠,翁重鈞,0.45887096774194,569,671,10010,10010040,011,7663
嘉義縣大林鎮過溪里,張花冠,翁重鈞,0.42230695900858,443,606,10010,10010040,012,7447
嘉義縣大林鎮中坑里,張花冠,翁重鈞,0.42630597014925,457,615,10010,10010040,013,7715
嘉義縣大林鎮上林里,張花冠,翁重鈞,0.46833333333333,281,319,10010,10010040,014,7714
嘉義縣大林鎮中林里,張花冠,翁重鈞,0.24504504504505,272,838,10010,10010040,015,7716
嘉義縣大林鎮三和里,張花冠,翁重鈞,0.43828016643551,632,810,10010,10010040,016,7444
嘉義縣大林鎮溝背里,張花冠,翁重鈞,0.32623169107856,245,506,10010,10010040,017,7637
嘉義縣大林鎮義和里,翁重鈞,張花冠,0.517578125,265,247,10010,10010040,018,7492
嘉義縣大林鎮內林里,翁重鈞,張花冠,0.57632933104631,336,247,10010,10010040,019,7717
嘉義縣大林鎮三角里,翁重鈞,張花冠,0.50598290598291,296,289,10010,10010040,020,7713
嘉義縣大林鎮三村里,張花冠,翁重鈞,0.38474025974026,237,379,10010,10010040,021,7712
嘉義縣溪口鄉溪東村,張花冠,翁重鈞,0.33554502369668,354,701,10010,10010060,001,7624
嘉義縣溪口鄉溪西村,張花冠,翁重鈞,0.34738955823293,173,325,10010,10010060,002,7625
嘉義縣溪口鄉溪北村,張花冠,翁重鈞,0.23385300668151,105,344,10010,10010060,003,7623
嘉義縣溪口鄉柴林村,張花冠,翁重鈞,0.23299319727891,137,451,10010,10010060,006,7609
嘉義縣溪口鄉林腳村,張花冠,翁重鈞,0.20751633986928,127,485,10010,10010060,007,484
嘉義縣溪口鄉美南村,張花冠,翁重鈞,0.21160822249093,175,652,10010,10010060,008,7639
嘉義縣溪口鄉美北村,張花冠,翁重鈞,0.28240109140518,207,526,10010,10010060,009,7638
嘉義縣溪口鄉本厝村,張花冠,翁重鈞,0.32722513089005,250,514,10010,10010060,010,3374
嘉義縣溪口鄉游東村,張花冠,翁重鈞,0.27710843373494,207,540,10010,10010060,004,7610
嘉義縣溪口鄉游西村,張花冠,翁重鈞,0.21480144404332,119,435,10010,10010060,005,7611
嘉義縣溪口鄉柳溝村,張花冠,翁重鈞,0.27132579650565,264,709,10010,10010060,011,485
嘉義縣溪口鄉疊溪村,張花冠,翁重鈞,0.24763193504736,183,556,10010,10010060,012,7626
嘉義縣溪口鄉妙崙村,張花冠,翁重鈞,0.27083333333333,143,385,10010,10010060,013,3373
嘉義縣溪口鄉坪頂村,張花冠,翁重鈞,0.27575277337559,174,457,10010,10010060,014,7475
嘉義縣梅山鄉梅東村,張花冠,翁重鈞,0.40127020785219,695,1037,10010,10010150,001,7755
嘉義縣梅山鄉梅南村,張花冠,翁重鈞,0.46720214190094,349,398,10010,10010150,002,7473
嘉義縣梅山鄉梅北村,張花冠,翁重鈞,0.40955740859525,1277,1841,10010,10010150,004,7500
嘉義縣梅山鄉過山村,張花冠,翁重鈞,0.47795823665893,206,225,10010,10010150,003,7772
嘉義縣梅山鄉圳南村,翁重鈞,張花冠,0.52291105121294,194,177,10010,10010150,005,7494
嘉義縣梅山鄉圳北村,翁重鈞,張花冠,0.53784860557769,270,232,10010,10010150,008,7414
嘉義縣梅山鄉雙溪村,翁重鈞,張花冠,0.55030800821355,268,219,10010,10010150,010,7774
嘉義縣梅山鄉大南村,張花冠,翁重鈞,0.43187250996016,542,713,10010,10010150,009,7495
嘉義縣梅山鄉安靖村,張花冠,翁重鈞,0.45839416058394,314,371,10010,10010150,011,7499
嘉義縣梅山鄉永興村,張花冠,翁重鈞,0.41414141414141,164,232,10010,10010150,006,7768
嘉義縣梅山鄉半天村,張花冠,翁重鈞,0.36942675159236,116,198,10010,10010150,007,7413
嘉義縣梅山鄉太平村,翁重鈞,張花冠,0.51098901098901,186,178,10010,10010150,012,7497
嘉義縣梅山鄉太興村,翁重鈞,張花冠,0.62046204620462,188,115,10010,10010150,014,7498
嘉義縣梅山鄉龍眼村,張花冠,翁重鈞,0.32890365448505,99,202,10010,10010150,018,7773
嘉義縣梅山鄉碧湖村,張花冠,翁重鈞,0.45273631840796,91,110,10010,10010150,013,7771
嘉義縣梅山鄉瑞峰村,張花冠,翁重鈞,0.44506517690875,239,298,10010,10010150,015,7770
嘉義縣梅山鄉瑞里村,翁重鈞,張花冠,0.63137996219282,334,195,10010,10010150,016,7769
嘉義縣梅山鄉太和村,張花冠,翁重鈞,0.4158940397351,314,441,10010,10010150,017,7496
嘉義縣朴子市安福里,張花冠,翁重鈞,0.49888309754281,670,673,10010,10010020,001,7689
嘉義縣朴子市平和里,張花冠,翁重鈞,0.46510067114094,693,797,10010,10010020,002,7692
嘉義縣朴子市內厝里,張花冠,翁重鈞,0.32237673830594,255,536,10010,10010020,003,7753
嘉義縣朴子市開元里,張花冠,翁重鈞,0.41520467836257,142,200,10010,10010020,004,7780
嘉義縣朴子市順天里,張花冠,翁重鈞,0.45905172413793,213,251,10010,10010020,005,7502
嘉義縣朴子市中正里,張花冠,翁重鈞,0.47001934235977,243,274,10010,10010020,006,7731
嘉義縣朴子市博厚里,張花冠,翁重鈞,0.39409722222222,227,349,10010,10010020,007,7756
嘉義縣朴子市文化里,張花冠,翁重鈞,0.46692607003891,600,685,10010,10010020,008,7703
嘉義縣朴子市永和里,張花冠,翁重鈞,0.44842562432139,826,1016,10010,10010020,009,7776
嘉義縣朴子市竹圍里,張花冠,翁重鈞,0.4786680541103,1380,1503,10010,10010020,010,7778
嘉義縣朴子市新寮里,張花冠,翁重鈞,0.46715328467153,256,292,10010,10010020,011,7764
嘉義縣朴子市雙溪里,翁重鈞,張花冠,0.51785714285714,261,243,10010,10010020,012,7504
嘉義縣朴子市溪口里,張花冠,翁重鈞,0.44444444444444,284,355,10010,10010020,013,7777
嘉義縣朴子市德興里,張花冠,翁重鈞,0.33855421686747,281,549,10010,10010020,014,7705
嘉義縣朴子市仁和里,張花冠,翁重鈞,0.43296089385475,310,406,10010,10010020,015,7732
嘉義縣朴子市大鄉里,張花冠,翁重鈞,0.46892138939671,1026,1162,10010,10010020,016,7758
嘉義縣朴子市大葛里,張花冠,翁重鈞,0.47343841214244,811,902,10010,10010020,017,7757
嘉義縣朴子市佳禾里,張花冠,翁重鈞,0.41123188405797,227,325,10010,10010020,018,7733
嘉義縣朴子市竹村里,張花冠,翁重鈞,0.43110504774898,316,417,10010,10010020,019,7779
嘉義縣朴子市崁前里,張花冠,翁重鈞,0.33065595716198,247,500,10010,10010020,020,7690
嘉義縣朴子市崁後里,張花冠,翁重鈞,0.36006546644845,220,391,10010,10010020,022,7691
嘉義縣朴子市順安里,張花冠,翁重鈞,0.48743718592965,97,102,10010,10010020,021,7503
嘉義縣朴子市德家里,張花冠,翁重鈞,0.38330494037479,225,362,10010,10010020,023,7704
嘉義縣朴子市新庄里,張花冠,翁重鈞,0.41831238779174,233,324,10010,10010020,024,7765
嘉義縣朴子市梅華里,張花冠,翁重鈞,0.28252788104089,228,579,10010,10010020,025,7767
嘉義縣朴子市松華里,張花冠,翁重鈞,0.31390593047035,307,671,10010,10010020,026,7766
嘉義縣朴子市南竹里,張花冠,翁重鈞,0.24173027989822,95,298,10010,10010020,027,7754
嘉義縣六腳鄉蒜頭村,張花冠,翁重鈞,0.47121535181237,442,496,10010,10010080,001,7547
嘉義縣六腳鄉蒜東村,張花冠,翁重鈞,0.46023688663283,272,319,10010,10010080,002,7546
嘉義縣六腳鄉蒜南村,張花冠,翁重鈞,0.39408099688474,253,389,10010,10010080,003,7530
嘉義縣六腳鄉工廠村,翁重鈞,張花冠,0.69060773480663,125,56,10010,10010080,004,7722
嘉義縣六腳鄉灣南村,張花冠,翁重鈞,0.43581081081081,387,501,10010,10010080,005,7423
嘉義縣六腳鄉灣北村,翁重鈞,張花冠,0.5125284738041,450,428,10010,10010080,006,7422
嘉義縣六腳鄉雙涵村,張花冠,翁重鈞,0.375,231,385,10010,10010080,007,7620
嘉義縣六腳鄉塗師村,張花冠,翁重鈞,0.3202614379085,147,312,10010,10010080,008,7719
嘉義縣六腳鄉三義村,張花冠,翁重鈞,0.38539553752535,190,303,10010,10010080,009,7700
嘉義縣六腳鄉正義村,張花冠,翁重鈞,0.32734530938124,328,674,10010,10010080,019,7724
嘉義縣六腳鄉溪厝村,張花冠,翁重鈞,0.3426724137931,159,305,10010,10010080,020,7747
嘉義縣六腳鄉港美村,張花冠,翁重鈞,0.34697855750487,178,335,10010,10010080,010,7742
嘉義縣六腳鄉豐美村,張花冠,翁重鈞,0.41466666666667,311,439,10010,10010080,011,7619
嘉義縣六腳鄉六斗村,翁重鈞,張花冠,0.55504587155963,363,291,10010,10010080,012,7702
嘉義縣六腳鄉崙陽村,張花冠,翁重鈞,0.39459459459459,292,448,10010,10010080,013,7720
嘉義縣六腳鄉蘇厝村,張花冠,翁重鈞,0.4437148217636,473,593,10010,10010080,014,7548
嘉義縣六腳鄉竹本村,張花冠,翁重鈞,0.34240362811791,151,290,10010,10010080,015,7435
嘉義縣六腳鄉永賢村,張花冠,翁重鈞,0.36842105263158,126,216,10010,10010080,016,7741
嘉義縣六腳鄉魚寮村,張花冠,翁重鈞,0.41774891774892,193,269,10010,10010080,017,7621
嘉義縣六腳鄉潭墘村,張花冠,翁重鈞,0.43109540636042,244,322,10010,10010080,018,7421
嘉義縣六腳鄉六腳村,張花冠,翁重鈞,0.40176991150442,227,338,10010,10010080,021,7710
嘉義縣六腳鄉六南村,張花冠,翁重鈞,0.37127371273713,137,232,10010,10010080,022,7701
嘉義縣六腳鄉崩山村,張花冠,翁重鈞,0.39832285115304,190,287,10010,10010080,023,7721
嘉義縣六腳鄉古林村,張花冠,翁重鈞,0.29715302491103,167,395,10010,10010080,024,7711
嘉義縣六腳鄉更寮村,張花冠,翁重鈞,0.41066666666667,154,221,10010,10010080,025,7723
嘉義縣東石鄉東石村,張花冠,翁重鈞,0.46071700991609,604,707,10010,10010090,001,7438
嘉義縣東石鄉猿樹村,張花冠,翁重鈞,0.45241581259151,309,374,10010,10010090,002,7573
嘉義縣東石鄉塭港村,翁重鈞,張花冠,0.54625905068383,679,564,10010,10010090,004,7628
嘉義縣東石鄉型厝村,翁重鈞,張花冠,0.56405163853029,568,439,10010,10010090,003,7617
嘉義縣東石鄉三家村,翁重鈞,張花冠,0.51959686450168,464,429,10010,10010090,005,7501
嘉義縣東石鄉永屯村,翁重鈞,張花冠,0.56603773584906,300,230,10010,10010090,006,7439
嘉義縣東石鄉海埔村,翁重鈞,張花冠,0.54545454545455,168,140,10010,10010090,007,7522
嘉義縣東石鄉龍港村,翁重鈞,張花冠,0.69984917043741,464,199,10010,10010090,008,7412
嘉義縣東石鄉副瀨村,張花冠,翁重鈞,0.40433673469388,317,467,10010,10010090,009,7552
嘉義縣東石鄉下揖村,張花冠,翁重鈞,0.37477797513321,211,352,10010,10010090,010,7551
嘉義縣東石鄉頂揖村,張花冠,翁重鈞,0.48172757475083,145,156,10010,10010090,011,7577
